log_id,camper_id,timestamp,engine_temp_c,oil_level_pct,tire_pressure_psi,battery_voltage
SNS084372,RV00732,2024-01-04 01:58:32,94.11,81.0,37.1,12.73
SNS084373,RV00030,2023-10-08 03:47:29,83.23,41.9,37.5,13.33
SNS084374,RV00383,2023-10-20 08:44:55,95.84,70.5,30.5,12.34
SNS084375,RV00147,2024-12-12 01:55:07,84.82,61.0,34.8,12.7
SNS084376,RV00389,2024-12-30 18:06:51,92.72,36.8,32.2,13.05
SNS084377,RV00248,2023-05-22 15:35:38,91.53,49.4,36.1,12.7
SNS084378,RV00300,2024-08-27 07:29:02,81.66,42.8,36.5,12.5
SNS084379,RV00757,2023-06-17 19:32:25,101.08,78.5,33.2,12.38
SNS084380,RV00481,2024-02-22 13:40:39,86.43,94.3,34.2,13.0
SNS084381,RV00597,2024-06-15 20:03:22,85.98,76.8,39.9,13.06
SNS084382,RV00424,2024-08-25 16:39:14,86.26,88.0,36.2,12.36
SNS084383,RV00445,2024-01-01 19:57:00,88.73,31.5,36.9,13.27
SNS084384,RV00007,2025-02-02 01:41:30,88.58,50.0,38.2,12.57
SNS084385,RV00464,2025-01-13 00:06:48,86.04,36.2,31.0,12.81
SNS084386,RV00697,2023-09-04 15:20:59,97.73,84.1,35.7,12.62
SNS084387,RV00223,2023-08-26 05:07:31,91.41,82.4,35.7,11.79
SNS084388,RV00867,2024-07-29 04:22:52,90.7,82.7,33.5,12.16
SNS084389,RV00251,2024-02-02 09:23:21,93.62,66.3,36.9,12.69
SNS084390,RV00341,2024-02-14 07:04:07,91.31,93.8,30.1,12.19
SNS084391,RV00393,2023-12-06 15:07:35,87.56,67.7,39.3,11.47
SNS084392,RV00913,2025-03-04 04:34:55,89.56,84.6,36.1,12.91
SNS084393,RV00114,2023-11-04 20:44:20,81.86,94.3,32.9,11.66
SNS084394,RV00750,2023-05-08 04:33:31,96.29,85.8,33.2,12.77
SNS084395,RV00574,2024-05-24 14:47:03,92.66,70.7,36.3,13.3
SNS084396,RV00478,2024-12-28 04:09:07,73.53,42.6,35.5,13.16
SNS084397,RV00707,2023-04-28 02:24:49,89.65,83.3,40.6,12.09
SNS084398,RV00890,2025-04-15 23:34:59,84.6,46.2,36.5,12.53
SNS084399,RV00767,2024-04-09 10:25:40,96.46,69.4,35.8,12.64
SNS084400,RV00957,2024-06-06 10:57:07,85.24,59.1,34.0,11.92
SNS084401,RV00577,2023-04-23 22:26:31,97.67,53.7,32.1,12.43
SNS084402,RV00637,2023-10-21 12:27:42,93.83,95.3,33.2,13.12
SNS084403,RV00138,2024-07-31 00:40:49,85.44,67.1,32.2,13.08
SNS084404,RV00064,2024-07-16 03:42:00,93.59,87.4,28.3,12.4
SNS084405,RV00522,2024-03-04 10:55:56,87.86,55.1,31.5,12.93
SNS084406,RV00586,2023-05-18 11:55:01,98.13,63.5,30.8,12.32
SNS084407,RV00608,2024-06-13 08:30:19,91.99,72.6,31.8,12.92
SNS084408,RV00724,2024-05-19 08:06:45,86.01,92.2,34.0,12.39
SNS084409,RV00873,2023-06-17 19:27:55,87.35,62.9,31.9,11.56
SNS084410,RV00850,2025-04-15 12:24:38,91.2,97.6,32.6,12.61
SNS084411,RV00837,2024-01-09 11:58:18,83.98,65.7,39.9,12.45
SNS084412,RV00162,2024-07-12 21:11:53,87.84,58.7,34.6,12.86
SNS084413,RV00655,2024-02-11 02:29:11,88.91,48.3,31.6,12.73
SNS084414,RV00543,2024-02-19 03:32:21,91.62,49.7,39.0,11.77
SNS084415,RV00689,2025-01-23 19:27:00,101.66,94.3,33.1,13.17
SNS084416,RV00910,2024-01-04 14:41:42,80.67,46.3,41.2,13.08
SNS084417,RV00913,2024-11-26 17:20:21,90.2,95.6,35.0,12.09
SNS084418,RV00098,2024-01-26 03:22:12,77.08,88.4,35.0,12.64
SNS084419,RV00734,2024-08-14 02:09:21,82.98,86.4,33.3,12.23
SNS084420,RV00837,2024-02-22 02:02:16,92.03,99.8,30.6,12.83
SNS084421,RV00956,2024-10-23 20:33:48,100.49,50.1,35.5,12.21
SNS084422,RV00639,2023-11-19 15:43:34,89.43,54.0,37.6,12.82
SNS084423,RV00534,2024-03-13 06:15:43,90.63,87.4,34.9,13.18
SNS084424,RV00544,2025-01-20 04:33:43,96.33,94.0,38.5,12.78
SNS084425,RV00147,2023-09-23 22:22:40,93.82,63.3,31.2,11.47
SNS084426,RV00283,2024-10-26 18:47:40,84.03,47.7,36.7,13.12
SNS084427,RV00235,2024-10-25 21:54:11,84.86,51.0,34.2,12.84
SNS084428,RV00010,2025-03-07 21:22:04,93.55,59.7,32.8,12.53
SNS084429,RV00923,2023-11-01 06:26:50,84.34,92.7,34.1,12.55
SNS084430,RV00996,2023-09-24 03:04:13,93.66,70.3,36.1,12.45
SNS084431,RV00532,2023-06-14 01:09:51,104.32,63.6,36.6,12.42
SNS084432,RV00992,2024-02-28 14:45:03,86.03,94.3,40.5,13.16
SNS084433,RV00136,2025-01-21 19:06:17,85.43,37.2,34.0,12.81
SNS084434,RV00681,2025-01-05 18:36:33,88.42,60.1,37.2,12.19
SNS084435,RV00951,2024-04-30 17:20:47,84.59,43.1,33.8,12.52
SNS084436,RV00157,2025-02-21 10:10:20,91.66,32.7,35.8,12.92
SNS084437,RV00575,2023-09-22 17:39:34,87.89,55.4,35.3,11.82
SNS084438,RV00158,2024-12-21 19:45:37,89.67,84.7,39.8,12.07
SNS084439,RV00436,2024-02-24 22:48:48,90.61,49.0,27.9,12.46
SNS084440,RV00563,2023-11-17 04:41:47,86.35,49.3,36.5,12.59
SNS084441,RV00050,2024-10-11 17:58:00,98.69,95.6,37.3,12.08
SNS084442,RV00200,2024-10-13 22:39:54,96.08,61.0,33.0,12.79
SNS084443,RV00626,2023-07-21 23:18:03,91.65,54.7,37.3,13.29
SNS084444,RV00178,2024-02-03 21:55:55,86.09,91.9,32.1,12.65
SNS084445,RV00342,2024-05-25 02:16:26,82.67,79.8,32.5,13.07
SNS084446,RV00010,2024-10-15 07:07:33,83.33,61.4,39.4,13.3
SNS084447,RV00640,2024-05-02 07:56:25,88.43,37.7,31.7,13.62
SNS084448,RV00646,2024-12-05 00:02:12,90.05,80.7,30.6,12.16
SNS084449,RV00189,2023-10-07 05:31:31,90.16,72.5,33.9,12.64
SNS084450,RV00378,2023-12-10 14:34:50,78.79,90.6,33.7,11.54
SNS084451,RV00053,2025-01-16 07:55:06,85.95,83.5,33.9,13.09
SNS084452,RV00841,2023-10-21 14:00:33,88.67,55.8,33.6,11.85
SNS084453,RV00979,2023-05-30 04:30:59,92.72,30.0,34.7,13.16
SNS084454,RV00752,2024-07-31 03:58:51,94.52,32.2,39.1,12.37
SNS084455,RV00304,2024-09-16 07:40:06,84.65,65.1,32.8,13.11
SNS084456,RV00690,2024-10-10 05:50:31,80.63,44.5,34.2,12.01
SNS084457,RV00179,2023-12-20 14:38:18,92.1,99.3,32.6,13.26
SNS084458,RV00298,2024-03-24 03:04:21,83.32,45.2,38.7,12.95
SNS084459,RV00551,2025-03-07 20:24:59,86.47,70.7,38.0,12.3
SNS084460,RV00213,2023-09-15 00:26:19,90.06,81.4,32.7,11.42
SNS084461,RV00726,2024-07-21 02:38:58,84.4,52.1,31.9,11.82
SNS084462,RV00948,2023-09-11 16:16:18,93.48,64.9,36.4,11.98
SNS084463,RV00781,2024-10-24 00:54:39,89.76,69.5,43.5,12.51
SNS084464,RV00153,2023-07-28 19:04:28,88.15,46.9,38.4,12.1
SNS084465,RV00883,2024-12-01 08:15:25,81.61,69.4,37.3,12.54
SNS084466,RV00588,2024-06-11 00:35:47,91.95,51.5,36.8,12.19
SNS084467,RV00019,2024-10-26 14:25:29,87.64,80.5,28.8,12.65
SNS084468,RV00457,2024-10-29 14:08:08,88.15,49.4,31.9,13.11
SNS084469,RV00415,2024-09-17 11:48:21,89.79,41.8,33.2,12.51
SNS084470,RV00161,2024-01-20 18:30:12,93.54,48.3,36.2,12.76
SNS084471,RV00191,2023-06-15 06:35:32,86.98,74.8,37.7,12.53
SNS084472,RV00750,2025-01-08 04:53:03,94.64,37.1,35.2,11.86
SNS084473,RV00225,2023-09-20 04:11:13,92.19,71.7,36.0,13.58
SNS084474,RV00349,2025-02-09 02:16:27,78.11,70.7,36.9,12.51
SNS084475,RV00671,2024-11-20 08:55:58,85.19,92.0,38.2,12.84
SNS084476,RV00937,2025-02-16 14:53:36,85.3,74.6,29.8,12.93
SNS084477,RV00233,2024-11-23 07:22:39,88.74,98.5,39.9,12.39
SNS084478,RV00577,2024-09-13 14:57:11,87.28,80.3,35.2,12.35
SNS084479,RV00763,2024-03-21 00:37:22,90.85,52.5,35.0,12.44
SNS084480,RV00173,2024-03-16 06:48:00,82.34,62.8,35.3,12.85
SNS084481,RV00239,2023-09-23 20:19:33,96.02,35.9,35.7,12.38
SNS084482,RV00482,2024-01-15 17:21:19,87.17,36.3,39.6,12.48
SNS084483,RV00949,2024-12-22 09:24:11,89.32,65.4,36.3,11.96
SNS084484,RV00794,2025-02-10 13:00:06,91.27,47.6,39.3,12.43
SNS084485,RV00199,2025-03-08 05:23:44,91.33,55.7,36.6,12.87
SNS084486,RV00871,2024-09-30 00:06:28,87.84,92.6,37.2,12.47
SNS084487,RV00454,2024-07-22 14:25:18,84.39,96.6,38.8,13.47
SNS084488,RV00426,2024-07-09 14:24:28,95.0,57.0,37.1,11.7
SNS084489,RV00699,2025-02-26 17:22:43,91.52,96.5,36.0,11.46
SNS084490,RV00740,2024-01-03 20:54:07,83.66,36.8,33.5,13.48
SNS084491,RV00404,2024-11-09 17:51:42,90.05,85.8,39.2,12.23
SNS084492,RV00442,2024-07-15 14:03:26,91.75,79.5,36.3,12.61
SNS084493,RV00338,2024-12-09 03:17:59,87.63,67.7,35.2,11.71
SNS084494,RV00484,2023-05-12 12:17:26,84.07,76.5,38.7,12.01
SNS084495,RV00905,2025-02-04 11:33:52,98.1,75.7,32.5,12.31
SNS084496,RV00072,2024-02-25 15:26:42,102.98,62.7,37.9,11.96
SNS084497,RV00664,2023-11-08 15:30:19,90.89,41.9,31.9,12.46
SNS084498,RV00127,2024-06-02 16:23:07,84.78,57.8,33.5,13.47
SNS084499,RV00462,2023-12-18 21:37:13,92.09,97.0,37.4,12.41
SNS084500,RV00144,2024-08-15 08:44:38,87.42,33.4,33.0,12.72
SNS084501,RV00218,2023-08-04 03:55:42,80.69,40.0,31.7,12.69
SNS084502,RV00953,2025-03-26 17:31:34,92.15,43.6,37.6,13.71
SNS084503,RV00758,2025-02-06 18:23:16,95.39,96.1,34.9,13.42
SNS084504,RV00562,2025-01-15 19:30:10,85.26,44.5,33.0,13.22
SNS084505,RV00391,2024-09-19 12:52:46,76.67,53.2,35.0,13.12
SNS084506,RV00163,2023-07-04 14:18:45,84.43,65.2,37.5,12.65
SNS084507,RV00888,2023-08-20 10:00:49,88.5,39.0,32.0,13.42
SNS084508,RV00183,2024-04-24 08:06:42,94.65,60.2,35.0,12.4
SNS084509,RV00179,2023-11-19 18:10:43,87.04,33.5,39.3,12.97
SNS084510,RV00154,2023-10-12 12:56:03,93.6,31.6,35.9,12.98
SNS084511,RV00884,2024-12-11 19:01:42,85.76,66.0,40.7,12.65
SNS084512,RV00528,2025-03-03 08:21:42,90.53,77.3,36.4,11.85
SNS084513,RV00189,2025-04-17 23:12:35,96.35,30.6,28.9,12.46
SNS084514,RV00793,2023-11-15 14:12:01,83.43,62.8,29.1,12.29
SNS084515,RV00455,2024-05-14 20:43:00,90.91,51.3,33.6,12.81
SNS084516,RV00531,2024-03-11 12:44:24,88.31,63.4,36.0,13.01
SNS084517,RV00770,2024-03-01 11:24:09,85.08,73.0,39.4,12.38
SNS084518,RV00929,2024-05-08 06:40:45,93.8,98.3,38.7,13.31
SNS084519,RV00547,2023-05-14 16:17:29,94.41,31.7,37.7,12.55
SNS084520,RV00403,2024-10-07 15:23:17,94.91,79.9,38.9,13.0
SNS084521,RV00182,2023-12-13 01:55:39,92.01,61.9,32.5,11.94
SNS084522,RV00165,2024-12-12 18:58:16,85.05,55.8,33.0,12.42
SNS084523,RV00370,2023-07-07 19:06:50,90.1,96.2,36.5,12.49
SNS084524,RV00584,2024-06-07 15:10:29,90.13,98.2,31.8,12.98
SNS084525,RV00909,2024-08-09 12:06:17,80.38,63.1,38.1,13.24
SNS084526,RV00930,2024-08-23 21:01:34,93.34,93.4,35.8,12.49
SNS084527,RV00965,2025-03-26 11:52:20,99.92,71.8,32.8,13.22
SNS084528,RV00283,2024-03-27 16:28:37,88.96,36.3,35.8,13.04
SNS084529,RV00920,2024-09-20 04:27:46,99.21,65.2,37.8,12.5
SNS084530,RV00385,2024-03-27 13:15:50,83.61,66.3,34.1,12.84
SNS084531,RV00339,2025-03-15 20:20:08,85.63,77.0,35.0,12.82
SNS084532,RV00330,2024-01-29 00:38:38,95.62,35.1,31.9,13.12
SNS084533,RV00189,2024-11-29 19:27:29,86.78,99.7,37.5,12.35
SNS084534,RV00484,2024-12-01 11:09:12,91.17,71.0,34.6,12.37
SNS084535,RV00605,2024-03-24 07:37:45,81.89,96.8,33.5,12.97
SNS084536,RV00767,2024-03-23 18:42:14,90.87,86.5,32.9,11.75
SNS084537,RV00030,2023-10-28 02:29:20,91.32,66.8,33.7,13.19
SNS084538,RV00364,2025-03-22 17:06:05,91.25,79.2,33.0,12.05
SNS084539,RV00521,2023-09-30 17:04:27,91.71,40.8,34.6,11.86
SNS084540,RV00244,2023-08-31 00:21:35,84.46,49.3,43.5,12.46
SNS084541,RV00383,2023-11-10 11:01:44,98.22,98.5,38.2,13.28
SNS084542,RV00894,2023-11-17 17:52:16,85.12,80.1,32.1,13.29
SNS084543,RV00388,2025-01-19 04:05:36,96.64,77.6,29.7,11.99
SNS084544,RV00238,2023-06-10 14:07:24,97.95,55.8,36.3,12.6
SNS084545,RV00103,2023-05-06 00:12:45,87.11,84.7,38.2,12.94
SNS084546,RV00619,2024-11-14 03:01:06,87.89,35.2,34.9,12.97
SNS084547,RV00770,2024-01-12 09:18:10,97.68,31.9,32.9,12.76
SNS084548,RV00080,2024-06-05 11:04:25,97.87,69.6,34.0,12.9
SNS084549,RV00578,2024-04-19 02:39:45,100.73,91.9,35.0,12.28
SNS084550,RV00750,2024-10-23 00:20:18,87.29,76.6,36.9,11.86
SNS084551,RV00469,2023-11-11 07:07:36,88.8,56.5,33.8,12.41
SNS084552,RV00891,2023-05-29 07:15:33,82.36,52.0,32.6,12.28
SNS084553,RV00084,2023-09-26 22:56:26,96.01,32.0,36.6,13.52
SNS084554,RV00231,2025-01-15 18:37:54,90.58,74.6,37.4,12.71
SNS084555,RV00456,2024-11-07 13:54:19,91.49,51.8,41.2,12.57
SNS084556,RV00013,2024-12-16 22:21:03,95.15,67.5,34.0,12.01
SNS084557,RV00380,2024-11-27 23:27:10,92.04,57.1,31.4,12.6
SNS084558,RV00399,2023-05-05 22:21:18,84.8,44.3,37.1,13.74
SNS084559,RV00659,2024-12-28 23:51:56,86.38,60.8,34.0,13.24
SNS084560,RV00061,2024-07-05 14:27:41,79.96,82.6,33.9,13.08
SNS084561,RV00162,2023-12-26 03:51:48,102.63,32.3,36.3,12.46
SNS084562,RV00004,2024-04-22 14:29:18,87.95,43.3,35.2,13.59
SNS084563,RV00742,2024-08-08 05:08:17,92.44,57.1,37.0,12.74
SNS084564,RV00171,2024-08-17 11:27:36,98.89,70.8,31.8,12.34
SNS084565,RV00603,2025-01-09 21:50:24,93.21,75.7,37.8,12.45
SNS084566,RV00394,2024-03-19 15:43:45,92.06,33.5,35.4,12.53
SNS084567,RV00099,2025-03-01 13:28:13,93.03,97.3,38.7,11.9
SNS084568,RV00791,2024-12-26 17:34:10,92.05,84.7,35.6,12.53
SNS084569,RV00999,2023-12-31 13:57:19,90.87,88.1,33.6,12.13
SNS084570,RV00182,2023-08-21 09:31:07,85.65,44.2,35.2,12.95
SNS084571,RV00054,2023-10-05 16:27:07,87.57,56.7,35.5,12.84
SNS084572,RV00802,2024-10-17 12:59:10,94.64,66.1,34.2,12.45
SNS084573,RV00971,2024-04-30 22:54:30,96.95,46.7,32.1,12.36
SNS084574,RV00415,2023-08-04 02:23:16,89.48,74.8,36.0,12.93
SNS084575,RV00880,2025-02-17 15:40:29,89.41,69.4,32.0,12.78
SNS084576,RV00266,2024-08-07 05:11:53,95.5,97.5,28.5,11.55
SNS084577,RV00431,2023-12-13 12:51:46,85.99,41.1,34.7,12.46
SNS084578,RV00724,2025-01-08 15:31:20,86.93,61.7,30.9,12.77
SNS084579,RV00623,2023-05-11 19:29:14,90.6,51.7,38.3,12.27
SNS084580,RV00536,2025-03-08 20:32:38,92.69,72.5,37.1,12.51
SNS084581,RV00243,2023-10-09 11:13:02,94.5,63.6,38.1,11.68
SNS084582,RV00755,2023-07-14 05:05:09,97.92,75.8,33.9,12.38
SNS084583,RV00986,2024-07-12 15:37:53,89.34,46.0,36.6,11.85
SNS084584,RV00649,2024-10-21 00:35:29,93.48,77.2,40.6,12.66
SNS084585,RV00238,2023-07-19 08:40:14,86.08,39.9,29.0,12.86
SNS084586,RV00795,2023-12-12 13:03:21,92.01,50.7,38.6,12.95
SNS084587,RV00318,2024-11-26 10:18:01,92.26,87.7,33.7,12.89
SNS084588,RV00895,2024-08-17 19:13:53,95.36,59.3,36.0,13.7
SNS084589,RV00465,2025-03-13 11:55:04,91.36,39.8,34.2,12.43
SNS084590,RV00365,2025-03-15 19:00:18,83.02,81.0,31.5,12.32
SNS084591,RV00094,2024-10-16 20:25:02,88.91,74.6,34.4,12.21
SNS084592,RV00603,2025-04-12 19:21:37,89.53,31.1,38.2,12.88
SNS084593,RV00915,2024-08-07 03:28:17,85.5,84.9,35.1,12.65
SNS084594,RV00317,2024-09-11 12:39:12,83.69,92.5,36.9,13.69
SNS084595,RV00081,2024-11-25 19:03:14,82.29,91.1,37.1,12.93
SNS084596,RV00923,2025-02-24 21:12:42,85.74,46.2,32.2,12.44
SNS084597,RV00153,2024-05-07 02:00:30,82.41,56.5,38.9,12.16
SNS084598,RV00935,2023-08-07 10:41:27,84.63,85.9,32.7,12.22
SNS084599,RV00698,2024-09-06 22:14:02,89.9,64.7,33.6,12.98
SNS084600,RV00594,2023-10-12 15:56:15,91.18,90.3,37.2,12.99
SNS084601,RV00003,2023-12-20 00:25:04,81.54,41.1,36.4,12.36
SNS084602,RV00097,2024-12-26 15:47:16,89.04,97.2,32.5,12.46
SNS084603,RV00071,2024-08-05 08:31:52,94.42,63.2,39.3,12.9
SNS084604,RV00343,2023-09-18 07:43:37,92.1,38.7,35.2,12.71
SNS084605,RV00448,2025-02-18 15:03:30,89.38,43.2,38.6,11.98
SNS084606,RV00034,2024-04-11 03:29:27,79.21,81.6,37.9,13.24
SNS084607,RV00753,2024-07-04 04:20:23,96.21,66.4,33.7,13.5
SNS084608,RV00181,2023-07-21 04:19:07,95.58,73.6,34.0,12.57
SNS084609,RV00934,2024-11-15 01:10:03,81.73,92.9,36.7,11.98
SNS084610,RV00325,2024-09-19 22:13:11,88.57,85.6,40.5,13.0
SNS084611,RV00507,2023-06-23 20:26:26,96.92,98.5,36.5,11.83
SNS084612,RV00250,2025-02-06 06:17:56,94.89,86.1,30.9,12.82
SNS084613,RV00858,2024-07-07 19:54:03,87.34,36.0,35.3,12.73
SNS084614,RV00064,2023-09-15 01:12:10,95.26,82.8,33.4,12.46
SNS084615,RV00041,2023-09-22 01:25:30,86.78,97.6,39.2,12.73
SNS084616,RV00028,2024-12-16 10:12:39,101.26,93.0,38.0,11.91
SNS084617,RV00955,2024-02-07 04:55:09,91.08,94.1,39.8,12.8
SNS084618,RV00244,2024-11-06 20:48:50,88.12,77.2,33.4,12.66
SNS084619,RV00748,2023-06-19 06:42:57,83.98,62.9,33.7,13.06
SNS084620,RV00680,2025-01-22 01:44:08,96.26,36.5,35.0,12.69
SNS084621,RV00497,2024-06-08 00:57:59,95.02,56.4,35.3,12.05
SNS084622,RV00174,2024-11-08 06:53:40,95.91,59.1,30.8,11.58
SNS084623,RV00155,2024-03-13 05:26:59,84.81,67.2,34.3,12.25
SNS084624,RV00575,2024-01-09 02:34:52,76.59,55.7,30.2,11.67
SNS084625,RV00352,2024-08-07 09:11:59,95.05,52.9,33.8,12.51
SNS084626,RV00038,2025-04-17 19:30:02,94.66,92.7,38.0,12.02
SNS084627,RV00137,2024-01-14 12:12:42,84.61,61.8,29.3,12.69
SNS084628,RV00241,2024-04-18 18:01:33,88.26,96.2,40.4,12.7
SNS084629,RV00376,2023-11-02 15:34:47,92.07,89.9,34.4,13.25
SNS084630,RV00459,2024-06-22 04:07:04,88.46,30.9,35.7,11.99
SNS084631,RV00755,2024-03-30 01:00:15,90.77,52.6,32.5,12.73
SNS084632,RV00039,2023-12-12 20:45:15,81.81,47.8,31.8,13.02
SNS084633,RV00246,2024-10-21 17:41:11,97.59,70.6,38.4,12.12
SNS084634,RV00810,2024-09-27 10:04:15,92.19,76.9,33.4,12.42
SNS084635,RV00198,2024-05-04 13:50:04,89.53,99.4,33.2,12.95
SNS084636,RV00561,2024-07-20 08:46:25,83.17,71.9,34.9,12.62
SNS084637,RV00159,2024-11-17 05:17:07,94.06,94.3,34.9,12.66
SNS084638,RV00610,2024-03-21 22:44:02,86.45,46.3,42.0,13.09
SNS084639,RV00338,2023-11-03 02:37:19,80.7,81.7,37.7,12.67
SNS084640,RV00689,2023-06-15 06:40:46,95.9,69.2,33.1,12.54
SNS084641,RV00339,2024-03-27 10:23:17,87.48,42.5,37.6,13.05
SNS084642,RV00136,2024-05-26 12:18:14,96.61,79.9,37.0,12.31
SNS084643,RV00474,2023-12-03 04:30:29,88.99,76.4,33.2,13.13
SNS084644,RV00591,2024-01-08 06:09:40,84.52,97.1,32.2,12.96
SNS084645,RV00538,2023-12-26 14:37:08,91.1,92.3,39.2,12.38
SNS084646,RV00015,2023-12-06 13:09:08,104.0,38.5,30.6,12.27
SNS084647,RV00829,2024-08-14 21:23:16,82.55,73.6,41.7,12.66
SNS084648,RV00856,2024-04-19 10:07:03,91.22,68.7,30.9,11.71
SNS084649,RV00486,2023-11-04 21:37:02,88.47,86.8,33.2,12.36
SNS084650,RV00335,2024-09-19 18:14:12,90.74,55.6,37.7,12.98
SNS084651,RV00229,2025-02-05 14:09:06,88.95,77.2,38.3,13.27
SNS084652,RV00779,2024-10-28 21:48:59,88.8,62.0,37.2,12.25
SNS084653,RV00597,2023-06-17 05:24:53,84.29,99.6,34.4,12.84
SNS084654,RV00257,2024-06-03 04:36:01,89.77,98.8,37.6,12.98
SNS084655,RV00825,2024-09-20 04:29:21,92.41,74.0,37.2,12.22
SNS084656,RV00384,2023-12-18 14:54:47,92.71,55.7,35.8,13.2
SNS084657,RV00726,2023-09-29 20:01:46,90.42,35.5,39.8,12.51
SNS084658,RV00668,2024-07-12 22:53:13,87.47,93.5,34.1,12.45
SNS084659,RV00587,2024-06-19 21:08:54,84.76,84.9,38.1,11.99
SNS084660,RV00862,2024-10-18 06:53:12,91.9,71.4,39.7,12.58
SNS084661,RV00390,2023-07-18 05:47:58,89.55,79.4,31.4,12.49
SNS084662,RV00474,2025-01-18 07:57:32,90.4,47.2,35.0,12.52
SNS084663,RV00968,2024-09-24 02:25:49,95.32,49.2,32.6,11.09
SNS084664,RV00988,2024-05-12 08:13:14,85.82,46.4,34.4,12.93
SNS084665,RV00509,2024-04-18 23:00:12,88.93,99.0,35.5,11.67
SNS084666,RV00484,2024-04-26 03:00:25,93.86,70.4,35.7,12.77
SNS084667,RV00068,2023-12-06 05:28:56,83.82,86.7,38.4,11.84
SNS084668,RV00281,2024-12-31 03:11:26,85.55,34.7,36.7,12.44
SNS084669,RV00614,2025-01-05 14:32:36,88.41,88.4,36.4,12.2
SNS084670,RV00632,2024-10-11 14:23:17,92.25,92.0,35.3,13.43
SNS084671,RV00548,2023-11-14 00:42:15,103.7,58.0,45.0,12.52
SNS084672,RV00099,2024-01-28 12:29:53,92.77,52.9,33.3,12.08
SNS084673,RV00824,2024-12-15 04:25:28,83.15,90.0,35.0,12.48
SNS084674,RV00481,2023-09-25 21:46:00,88.51,75.6,37.6,12.46
SNS084675,RV00790,2024-11-29 16:09:19,88.97,92.1,32.6,11.87
SNS084676,RV00248,2024-04-30 23:31:42,94.56,71.7,33.4,12.88
SNS084677,RV00238,2024-11-06 14:51:10,92.06,68.7,35.4,11.46
SNS084678,RV00301,2023-12-09 14:41:10,86.2,95.5,28.2,12.48
SNS084679,RV00701,2024-03-02 06:33:57,90.61,37.3,39.3,12.13
SNS084680,RV00069,2024-09-06 17:45:22,93.13,36.2,33.6,12.62
SNS084681,RV00663,2023-11-06 06:49:36,92.1,87.7,33.2,13.58
SNS084682,RV00860,2024-09-19 09:28:29,95.07,93.6,35.5,13.51
SNS084683,RV00044,2023-11-08 07:14:32,86.91,96.6,34.6,12.85
SNS084684,RV00420,2024-08-24 09:54:59,94.93,96.3,37.2,13.38
SNS084685,RV00873,2023-04-28 04:48:44,91.62,80.7,34.7,12.55
SNS084686,RV00502,2023-05-07 17:09:01,90.96,64.7,39.1,12.88
SNS084687,RV00203,2023-10-05 11:05:17,92.71,96.0,37.3,13.47
SNS084688,RV00983,2024-12-21 04:31:58,81.87,86.0,34.7,12.17
SNS084689,RV00557,2024-10-07 06:00:35,92.75,72.0,35.6,13.04
SNS084690,RV00586,2024-07-14 04:57:53,88.44,56.6,34.2,11.83
SNS084691,RV00826,2025-03-04 23:22:34,91.77,93.9,31.4,12.58
SNS084692,RV00958,2023-09-18 01:57:04,93.4,81.0,31.2,12.96
SNS084693,RV00526,2025-04-11 18:03:46,106.05,41.2,35.8,13.22
SNS084694,RV00850,2025-02-12 13:33:27,91.48,49.0,35.3,12.85
SNS084695,RV00609,2024-02-20 12:23:38,74.7,71.1,36.3,12.1
SNS084696,RV00948,2023-11-01 03:43:53,85.06,66.5,31.4,12.74
SNS084697,RV00638,2023-07-27 04:07:17,92.09,50.2,39.8,12.75
SNS084698,RV00730,2023-08-14 18:03:43,93.23,74.6,35.4,12.53
SNS084699,RV00937,2024-04-09 16:12:40,98.19,63.4,37.0,12.55
SNS084700,RV00642,2025-03-09 09:05:40,86.54,83.6,31.7,12.93
SNS084701,RV00526,2024-02-21 10:17:23,88.76,90.5,33.6,13.58
SNS084702,RV00680,2024-10-03 09:11:42,95.79,58.4,29.2,12.68
SNS084703,RV00256,2023-11-23 06:03:45,81.92,84.3,33.4,12.08
SNS084704,RV00518,2024-01-12 11:55:49,89.82,30.7,31.1,12.72
SNS084705,RV00510,2023-05-31 17:16:27,86.54,57.4,41.9,12.41
SNS084706,RV00850,2023-10-31 09:23:03,78.26,73.2,39.5,11.77
SNS084707,RV00602,2025-01-25 13:29:53,96.56,42.2,37.7,12.6
SNS084708,RV00385,2024-01-22 12:48:09,82.26,96.0,40.0,12.44
SNS084709,RV00567,2024-12-18 15:59:40,84.77,70.8,29.8,13.6
SNS084710,RV00252,2023-11-29 07:55:30,91.52,65.3,35.4,13.21
SNS084711,RV00238,2023-07-29 21:27:27,90.06,40.7,32.1,12.69
SNS084712,RV00749,2025-03-22 00:05:46,85.93,68.8,31.0,12.49
SNS084713,RV00882,2024-08-09 11:39:10,94.22,90.5,34.6,12.39
SNS084714,RV00562,2024-05-25 17:01:34,96.48,55.5,41.4,13.55
SNS084715,RV00491,2024-01-18 04:41:31,82.81,35.1,34.5,12.28
SNS084716,RV00951,2023-12-31 10:15:23,86.03,81.0,33.1,12.17
SNS084717,RV00497,2024-05-25 18:10:24,95.13,90.5,38.3,12.28
SNS084718,RV00196,2024-04-09 00:13:32,90.53,49.2,39.4,12.42
SNS084719,RV00737,2025-02-17 18:22:22,94.93,95.4,40.0,12.28
