booking_id,booking_date,customer_id,camper_id,pickup_date,rental_days,dropoff_date,pickup_location,dropoff_location,booking_channel,base_price,total_price,booking_status,addons,season
BK45678,2024-03-19,CUST07265,RV00376,2024-03-28,4,2024-04-01,LOC082,LOC063,Walk-in,199,796,Completed,Bike Rack,Spring
BK45679,2023-06-24,CUST31032,RV00201,2023-07-25,12,2023-08-06,LOC044,LOC008,Partner,139,1668,Completed,Bedding,Summer
BK45680,2024-06-23,CUST42870,RV00216,2024-07-04,11,2024-07-15,LOC091,LOC060,Partner,145,1595,Completed,Bike Rack,Spring
BK45681,2023-02-06,CUST42919,RV00381,2023-03-27,13,2023-04-09,LOC021,LOC055,Partner,136,1768,Completed,GPS,Fall
BK45682,2023-04-14,CUST06914,RV00311,2023-06-05,5,2023-06-10,LOC009,LOC059,Walk-in,53,265,Completed,Bedding,Winter
BK45683,2022-03-10,CUST18339,RV00970,2022-05-03,4,2022-05-07,LOC052,LOC057,Walk-in,76,304,Completed,Child Seat,Spring
BK45684,2024-01-08,CUST46404,RV00892,2024-03-15,8,2024-03-23,LOC016,LOC051,Partner,126,1008,Completed,BBQ Kit,Spring
BK45685,2022-10-13,CUST20961,RV00988,2022-11-07,13,2022-11-20,LOC094,LOC084,Partner,138,1794,Completed,Child Seat,Winter
BK45686,2023-05-09,CUST45973,RV00761,2023-07-25,6,2023-07-31,LOC021,LOC056,Online,94,564,Completed,None,Spring
BK45687,2022-08-11,CUST15681,RV00254,2022-10-30,4,2022-11-03,LOC024,LOC066,Partner,81,324,Completed,Bike Rack,Summer
BK45688,2024-11-01,CUST15030,RV00699,2024-12-15,4,2024-12-19,LOC030,LOC011,Partner,85,340,Completed,Bike Rack,Summer
BK45689,2023-01-01,CUST39981,RV00029,2023-01-23,10,2023-02-02,LOC070,LOC046,Partner,78,780,Cancelled,Child Seat,Spring
BK45690,2024-01-23,CUST45958,RV00664,2024-02-05,14,2024-02-19,LOC099,LOC012,Walk-in,135,1890,Completed,Bike Rack,Summer
BK45691,2025-01-12,CUST20573,RV00500,2025-01-31,13,2025-02-13,LOC020,LOC040,Partner,153,1989,Completed,GPS,Fall
BK45692,2024-10-05,CUST34287,RV00381,2024-12-02,13,2024-12-15,LOC020,LOC090,App,80,1040,Completed,GPS,Summer
BK45693,2023-01-22,CUST45991,RV00587,2023-03-24,10,2023-04-03,LOC062,LOC075,Online,68,680,Cancelled,None,Fall
BK45694,2022-09-03,CUST39003,RV00313,2022-09-24,6,2022-09-30,LOC017,LOC080,App,114,684,Completed,None,Winter
BK45695,2023-12-30,CUST38305,RV00377,2024-01-25,3,2024-01-28,LOC041,LOC007,App,153,459,Completed,Bike Rack,Spring
BK45696,2024-11-29,CUST36420,RV00543,2025-01-09,11,2025-01-20,LOC026,LOC048,Walk-in,53,583,Completed,GPS,Spring
BK45697,2023-11-13,CUST36767,RV00046,2023-12-25,6,2023-12-31,LOC031,LOC096,Walk-in,87,522,Completed,None,Fall
BK45698,2022-03-07,CUST18003,RV00960,2022-04-27,5,2022-05-02,LOC033,LOC005,App,178,890,Completed,BBQ Kit,Spring
BK45699,2023-02-18,CUST36351,RV00382,2023-05-10,7,2023-05-17,LOC037,LOC055,Walk-in,166,1162,Cancelled,Bike Rack,Fall
BK45700,2024-11-27,CUST12623,RV00507,2025-01-27,11,2025-02-07,LOC069,LOC010,Partner,51,561,Completed,GPS,Fall
BK45701,2022-09-02,CUST34173,RV00122,2022-09-09,7,2022-09-16,LOC059,LOC076,Online,53,371,Completed,BBQ Kit,Fall
BK45702,2024-12-22,CUST18478,RV00623,2025-02-17,7,2025-02-24,LOC100,LOC065,Online,101,707,Completed,BBQ Kit,Fall
BK45703,2022-09-05,CUST02204,RV00882,2022-11-02,8,2022-11-10,LOC044,LOC068,App,89,712,Completed,None,Winter
BK45704,2024-02-08,CUST39455,RV00889,2024-03-03,3,2024-03-06,LOC092,LOC086,Online,87,261,Completed,BBQ Kit,Summer
BK45705,2022-06-18,CUST02500,RV00598,2022-07-05,5,2022-07-10,LOC033,LOC026,Online,94,470,Completed,None,Summer
BK45706,2022-10-19,CUST09860,RV00459,2022-12-16,14,2022-12-30,LOC078,LOC012,Partner,189,2646,Completed,GPS,Fall
BK45707,2023-08-24,CUST28067,RV00605,2023-10-27,10,2023-11-06,LOC047,LOC074,Walk-in,145,1450,Completed,Child Seat,Fall
BK45708,2022-11-04,CUST17231,RV00666,2022-11-18,6,2022-11-24,LOC009,LOC040,Partner,63,378,Completed,GPS,Spring
BK45709,2025-01-22,CUST31030,RV00705,2025-01-26,2,2025-01-28,LOC088,LOC079,Partner,187,374,Completed,Bedding,Fall
BK45710,2024-12-17,CUST26030,RV00378,2025-03-07,7,2025-03-14,LOC036,LOC035,Partner,131,917,Completed,Bedding,Spring
BK45711,2025-01-08,CUST17715,RV00281,2025-01-28,6,2025-02-03,LOC032,LOC063,App,117,702,Completed,None,Fall
BK45712,2023-11-25,CUST12100,RV00676,2023-12-28,3,2023-12-31,LOC084,LOC037,App,169,507,Completed,Bedding,Winter
BK45713,2022-08-27,CUST45788,RV00694,2022-10-15,4,2022-10-19,LOC061,LOC035,App,183,732,Completed,Bike Rack,Spring
BK45714,2023-04-11,CUST05149,RV00689,2023-04-29,4,2023-05-03,LOC053,LOC018,App,151,604,Completed,GPS,Summer
BK45715,2023-09-14,CUST19109,RV00116,2023-10-12,13,2023-10-25,LOC091,LOC026,Online,191,2483,Completed,Bedding,Winter
BK45716,2023-10-05,CUST26700,RV00510,2023-12-26,8,2024-01-03,LOC059,LOC074,Partner,146,1168,Completed,Child Seat,Winter
BK45717,2024-10-28,CUST13536,RV00674,2024-12-20,14,2025-01-03,LOC040,LOC063,App,154,2156,Completed,BBQ Kit,Fall
BK45718,2022-04-17,CUST01479,RV00443,2022-04-29,6,2022-05-05,LOC097,LOC021,Walk-in,145,870,Completed,Child Seat,Summer
BK45719,2022-02-21,CUST34725,RV00715,2022-05-16,13,2022-05-29,LOC016,LOC072,App,101,1313,Completed,None,Spring
BK45720,2022-06-24,CUST39206,RV00774,2022-09-01,13,2022-09-14,LOC057,LOC066,Walk-in,88,1144,Completed,GPS,Winter
BK45721,2022-07-11,CUST34099,RV00206,2022-09-07,10,2022-09-17,LOC078,LOC059,Partner,151,1510,Completed,GPS,Winter
BK45722,2023-11-09,CUST03850,RV00048,2023-12-15,2,2023-12-17,LOC033,LOC003,Partner,184,368,Completed,BBQ Kit,Summer
BK45723,2024-05-18,CUST07699,RV00357,2024-07-20,4,2024-07-24,LOC054,LOC085,Walk-in,111,444,Cancelled,Bedding,Summer
BK45724,2022-06-09,CUST45613,RV00074,2022-08-12,11,2022-08-23,LOC008,LOC016,Partner,175,1925,Completed,None,Summer
BK45725,2022-10-30,CUST36881,RV00526,2022-11-10,9,2022-11-19,LOC092,LOC074,App,175,1575,Completed,Bedding,Summer
BK45726,2024-01-18,CUST04915,RV00421,2024-02-28,14,2024-03-13,LOC063,LOC016,Online,151,2114,Completed,Bedding,Fall
BK45727,2023-04-05,CUST32613,RV00519,2023-05-07,4,2023-05-11,LOC088,LOC067,Partner,115,460,Completed,BBQ Kit,Fall
BK45728,2023-08-14,CUST19868,RV00470,2023-08-15,4,2023-08-19,LOC087,LOC047,Walk-in,63,252,Cancelled,BBQ Kit,Fall
BK45729,2025-02-09,CUST07710,RV00460,2025-03-03,9,2025-03-12,LOC065,LOC092,App,190,1710,Completed,Child Seat,Spring
BK45730,2023-03-14,CUST06517,RV00206,2023-04-05,11,2023-04-16,LOC056,LOC051,Walk-in,165,1815,Cancelled,Bedding,Fall
BK45731,2023-10-04,CUST21080,RV00719,2023-11-27,4,2023-12-01,LOC085,LOC006,Online,195,780,Completed,None,Fall
BK45732,2022-07-10,CUST43762,RV00750,2022-09-25,12,2022-10-07,LOC067,LOC057,Partner,169,2028,Completed,Bedding,Summer
BK45733,2023-01-26,CUST18176,RV00656,2023-03-14,3,2023-03-17,LOC001,LOC079,Online,105,315,Completed,GPS,Summer
BK45734,2024-02-07,CUST37509,RV00531,2024-04-16,4,2024-04-20,LOC063,LOC015,Walk-in,158,632,Completed,None,Winter
BK45735,2023-01-30,CUST18704,RV00811,2023-03-02,14,2023-03-16,LOC069,LOC020,App,71,994,Cancelled,Child Seat,Spring
BK45736,2024-12-09,CUST11387,RV00234,2025-02-27,13,2025-03-12,LOC085,LOC087,Walk-in,169,2197,Completed,GPS,Summer
BK45737,2025-03-06,CUST44552,RV00095,2025-04-05,3,2025-04-08,LOC041,LOC060,Online,157,471,Completed,Bedding,Spring
BK45738,2022-04-09,CUST33856,RV00822,2022-07-01,9,2022-07-10,LOC033,LOC065,Online,118,1062,Completed,None,Winter
BK45739,2024-10-14,CUST26382,RV00169,2024-10-23,13,2024-11-05,LOC050,LOC031,Walk-in,133,1729,Completed,BBQ Kit,Spring
BK45740,2024-10-20,CUST22522,RV00676,2024-12-13,6,2024-12-19,LOC077,LOC074,Walk-in,90,540,Cancelled,BBQ Kit,Summer
BK45741,2023-03-30,CUST26000,RV00137,2023-06-21,4,2023-06-25,LOC028,LOC034,Partner,56,224,Completed,GPS,Summer
BK45742,2023-07-30,CUST26935,RV00705,2023-10-07,12,2023-10-19,LOC022,LOC081,Walk-in,71,852,Completed,None,Summer
BK45743,2023-09-25,CUST27775,RV00170,2023-10-05,9,2023-10-14,LOC034,LOC056,App,92,828,Completed,Bike Rack,Summer
BK45744,2024-02-10,CUST41969,RV00344,2024-05-09,9,2024-05-18,LOC034,LOC026,Partner,129,1161,Completed,Bedding,Fall
BK45745,2023-04-12,CUST29888,RV00520,2023-04-20,12,2023-05-02,LOC098,LOC032,Online,66,792,Completed,BBQ Kit,Winter
BK45746,2024-04-29,CUST21402,RV00700,2024-06-24,5,2024-06-29,LOC084,LOC003,Online,148,740,Cancelled,BBQ Kit,Spring
BK45747,2023-04-29,CUST07474,RV00368,2023-05-25,10,2023-06-04,LOC086,LOC081,App,74,740,Completed,BBQ Kit,Summer
BK45748,2023-08-03,CUST10309,RV00944,2023-09-04,13,2023-09-17,LOC025,LOC054,Walk-in,167,2171,Cancelled,BBQ Kit,Spring
BK45749,2022-02-09,CUST28307,RV00374,2022-05-07,2,2022-05-09,LOC020,LOC031,Online,159,318,Completed,BBQ Kit,Winter
BK45750,2022-09-05,CUST30197,RV00605,2022-09-17,8,2022-09-25,LOC019,LOC039,Online,142,1136,Completed,Bedding,Winter
BK45751,2024-02-05,CUST15953,RV00238,2024-03-14,13,2024-03-27,LOC005,LOC001,Partner,84,1092,Completed,Child Seat,Fall
BK45752,2024-01-28,CUST43972,RV00949,2024-02-29,6,2024-03-06,LOC054,LOC075,Walk-in,94,564,Completed,GPS,Spring
BK45753,2023-01-21,CUST04557,RV00645,2023-02-16,13,2023-03-01,LOC064,LOC053,Walk-in,53,689,Completed,Bedding,Fall
BK45754,2023-12-17,CUST24862,RV00582,2023-12-19,13,2024-01-01,LOC047,LOC003,Walk-in,130,1690,Completed,Child Seat,Summer
BK45755,2023-11-30,CUST33017,RV00666,2024-01-08,8,2024-01-16,LOC031,LOC014,Partner,119,952,Completed,GPS,Winter
BK45756,2022-08-02,CUST31121,RV00493,2022-08-07,11,2022-08-18,LOC045,LOC092,Online,98,1078,Completed,GPS,Spring
BK45757,2023-11-05,CUST29938,RV00247,2024-01-28,12,2024-02-09,LOC076,LOC012,App,74,888,Completed,BBQ Kit,Winter
BK45758,2024-01-05,CUST12817,RV00004,2024-03-05,9,2024-03-14,LOC001,LOC062,Online,185,1665,Completed,Bedding,Fall
BK45759,2022-07-05,CUST12134,RV00305,2022-09-24,4,2022-09-28,LOC007,LOC025,Walk-in,140,560,Completed,Bike Rack,Summer
BK45760,2023-09-04,CUST28101,RV00719,2023-09-27,4,2023-10-01,LOC068,LOC017,Partner,65,260,Completed,None,Summer
BK45761,2023-06-29,CUST45477,RV00892,2023-08-28,2,2023-08-30,LOC046,LOC043,App,167,334,Completed,Child Seat,Fall
BK45762,2024-12-25,CUST02690,RV00683,2025-02-03,6,2025-02-09,LOC020,LOC022,Walk-in,70,420,Completed,Bedding,Winter
BK45763,2022-03-05,CUST36124,RV00728,2022-05-20,9,2022-05-29,LOC059,LOC092,Walk-in,138,1242,Completed,BBQ Kit,Winter
BK45764,2022-09-18,CUST47142,RV00382,2022-11-14,2,2022-11-16,LOC033,LOC024,Walk-in,64,128,Completed,Child Seat,Fall
BK45765,2024-12-31,CUST24755,RV00976,2025-02-28,3,2025-03-03,LOC006,LOC018,Partner,146,438,Cancelled,Child Seat,Fall
BK45766,2024-01-25,CUST04409,RV00939,2024-02-22,3,2024-02-25,LOC087,LOC025,App,67,201,Completed,BBQ Kit,Summer
BK45767,2022-05-10,CUST34280,RV00799,2022-05-15,13,2022-05-28,LOC016,LOC017,Online,71,923,Completed,Bike Rack,Summer
BK45768,2024-02-14,CUST01492,RV00127,2024-05-10,11,2024-05-21,LOC047,LOC011,App,66,726,Completed,Bedding,Summer
BK45769,2023-03-15,CUST44665,RV00118,2023-03-17,3,2023-03-20,LOC018,LOC033,Partner,150,450,Completed,Bike Rack,Fall
BK45770,2022-05-19,CUST42471,RV00058,2022-06-29,6,2022-07-05,LOC091,LOC037,Partner,65,390,Completed,BBQ Kit,Summer
BK45771,2022-10-29,CUST12781,RV00588,2023-01-03,11,2023-01-14,LOC092,LOC024,Walk-in,132,1452,Completed,Child Seat,Winter
BK45772,2022-10-29,CUST49207,RV00892,2022-12-01,8,2022-12-09,LOC076,LOC082,App,57,456,Cancelled,None,Winter
BK45773,2022-12-30,CUST07542,RV00411,2023-03-09,13,2023-03-22,LOC053,LOC061,Partner,135,1755,Completed,Child Seat,Winter
BK45774,2023-07-17,CUST06457,RV00379,2023-10-13,4,2023-10-17,LOC028,LOC068,Partner,97,388,Completed,Child Seat,Spring
BK45775,2023-03-29,CUST03715,RV00529,2023-06-20,2,2023-06-22,LOC020,LOC070,Walk-in,190,380,Completed,None,Winter
BK45776,2024-04-10,CUST13368,RV00669,2024-05-18,10,2024-05-28,LOC002,LOC057,Walk-in,93,930,Completed,Child Seat,Fall
BK45777,2023-08-21,CUST33146,RV00183,2023-09-19,10,2023-09-29,LOC073,LOC087,Walk-in,121,1210,Completed,BBQ Kit,Summer
BK45778,2023-03-04,CUST03940,RV00570,2023-05-15,5,2023-05-20,LOC073,LOC059,App,88,440,Completed,None,Summer
BK45779,2022-10-02,CUST17984,RV00902,2022-11-21,6,2022-11-27,LOC091,LOC036,App,99,594,Completed,Bike Rack,Summer
BK45780,2022-04-29,CUST21742,RV00900,2022-07-06,5,2022-07-11,LOC084,LOC058,Partner,122,610,Completed,BBQ Kit,Winter
BK45781,2023-03-25,CUST36366,RV00547,2023-06-04,9,2023-06-13,LOC011,LOC091,Online,170,1530,Completed,Bike Rack,Fall
BK45782,2022-02-16,CUST14739,RV00783,2022-05-16,2,2022-05-18,LOC018,LOC087,App,193,386,Completed,None,Fall
BK45783,2024-06-19,CUST08201,RV00706,2024-08-16,5,2024-08-21,LOC017,LOC089,Partner,132,660,Cancelled,Bike Rack,Summer
BK45784,2024-02-13,CUST02579,RV00233,2024-02-15,5,2024-02-20,LOC095,LOC085,App,119,595,Completed,Bike Rack,Winter
BK45785,2023-01-30,CUST00356,RV00630,2023-02-06,13,2023-02-19,LOC044,LOC019,Walk-in,65,845,Completed,GPS,Summer
BK45786,2023-01-20,CUST22740,RV00849,2023-04-02,4,2023-04-06,LOC077,LOC028,Partner,188,752,Completed,Bike Rack,Fall
BK45787,2024-01-01,CUST31187,RV00030,2024-03-04,5,2024-03-09,LOC087,LOC079,Partner,135,675,Completed,Bike Rack,Spring
BK45788,2022-10-29,CUST36446,RV00647,2022-12-15,8,2022-12-23,LOC045,LOC033,Online,110,880,Completed,Bike Rack,Spring
BK45789,2022-12-17,CUST19964,RV00842,2023-01-15,6,2023-01-21,LOC051,LOC016,Online,191,1146,Completed,Child Seat,Summer
BK45790,2024-07-12,CUST01959,RV00194,2024-09-11,4,2024-09-15,LOC064,LOC053,Partner,127,508,Cancelled,Bedding,Summer
BK45791,2023-09-04,CUST40798,RV00035,2023-11-28,7,2023-12-05,LOC018,LOC044,Partner,142,994,Completed,GPS,Winter
BK45792,2024-06-10,CUST10853,RV00765,2024-09-03,13,2024-09-16,LOC009,LOC054,Partner,88,1144,Cancelled,Bedding,Winter
BK45793,2022-11-06,CUST32306,RV00315,2023-02-03,11,2023-02-14,LOC017,LOC083,App,148,1628,Completed,None,Winter
BK45794,2024-07-27,CUST11384,RV00340,2024-08-27,10,2024-09-06,LOC021,LOC048,Partner,58,580,Completed,Child Seat,Summer
BK45795,2024-08-25,CUST40713,RV00821,2024-09-27,4,2024-10-01,LOC089,LOC024,Online,127,508,Completed,GPS,Fall
BK45796,2022-10-12,CUST40703,RV00192,2022-11-20,3,2022-11-23,LOC024,LOC097,Walk-in,150,450,Completed,None,Fall
BK45797,2025-04-01,CUST29951,RV00467,2025-04-15,10,2025-04-25,LOC088,LOC050,Online,85,850,Completed,None,Winter
BK45798,2023-11-17,CUST23707,RV00561,2023-12-21,6,2023-12-27,LOC031,LOC100,App,89,534,Completed,Bedding,Fall
BK45799,2022-09-14,CUST30030,RV00457,2022-10-15,11,2022-10-26,LOC070,LOC034,App,115,1265,Completed,BBQ Kit,Summer
BK45800,2024-12-03,CUST10715,RV00945,2025-01-20,6,2025-01-26,LOC049,LOC023,Online,172,1032,Completed,Bedding,Spring
BK45801,2023-02-10,CUST28444,RV00197,2023-04-21,14,2023-05-05,LOC099,LOC087,Online,170,2380,Completed,None,Summer
BK45802,2024-04-30,CUST35451,RV00974,2024-05-26,8,2024-06-03,LOC082,LOC049,Walk-in,139,1112,Cancelled,None,Fall
BK45803,2025-02-08,CUST33763,RV00354,2025-04-01,3,2025-04-04,LOC078,LOC068,App,154,462,Completed,Child Seat,Fall
BK45804,2022-10-28,CUST00883,RV00681,2022-11-29,11,2022-12-10,LOC030,LOC012,App,185,2035,Completed,Child Seat,Spring
BK45805,2024-07-09,CUST33657,RV00698,2024-07-14,12,2024-07-26,LOC023,LOC033,Online,57,684,Completed,GPS,Fall
BK45806,2023-08-19,CUST41686,RV00100,2023-10-10,6,2023-10-16,LOC071,LOC069,Partner,118,708,Completed,BBQ Kit,Summer
BK45807,2023-10-22,CUST38307,RV00781,2023-12-22,9,2023-12-31,LOC072,LOC005,Walk-in,161,1449,Completed,BBQ Kit,Spring
BK45808,2024-12-13,CUST04888,RV00406,2025-01-01,9,2025-01-10,LOC077,LOC002,Partner,69,621,Completed,GPS,Spring
BK45809,2023-12-29,CUST34661,RV00804,2024-03-11,11,2024-03-22,LOC044,LOC045,Online,170,1870,Completed,Child Seat,Fall
BK45810,2023-07-13,CUST19130,RV00703,2023-07-30,8,2023-08-07,LOC051,LOC043,Partner,165,1320,Completed,Bike Rack,Fall
BK45811,2024-12-29,CUST37682,RV00836,2025-02-05,6,2025-02-11,LOC041,LOC036,Online,149,894,Completed,GPS,Winter
BK45812,2023-06-15,CUST41339,RV00364,2023-08-19,13,2023-09-01,LOC049,LOC001,Online,90,1170,Completed,Bike Rack,Fall
BK45813,2024-12-15,CUST11591,RV00521,2025-03-02,5,2025-03-07,LOC040,LOC059,Partner,197,985,Completed,GPS,Summer
BK45814,2024-04-07,CUST24962,RV00523,2024-04-28,13,2024-05-11,LOC015,LOC019,Partner,128,1664,Completed,Child Seat,Fall
BK45815,2024-03-04,CUST41918,RV00212,2024-03-18,14,2024-04-01,LOC063,LOC100,Partner,177,2478,Completed,Bedding,Summer
BK45816,2023-09-08,CUST09416,RV00751,2023-11-30,14,2023-12-14,LOC025,LOC065,Online,189,2646,Cancelled,Bike Rack,Fall
BK45817,2022-06-04,CUST08298,RV00453,2022-07-27,3,2022-07-30,LOC046,LOC036,Partner,99,297,Completed,Child Seat,Summer
BK45818,2023-02-28,CUST18277,RV00135,2023-03-14,3,2023-03-17,LOC061,LOC033,App,114,342,Completed,BBQ Kit,Summer
BK45819,2024-08-30,CUST06808,RV00699,2024-11-10,12,2024-11-22,LOC045,LOC031,Partner,178,2136,Completed,Bike Rack,Winter
BK45820,2022-11-10,CUST10779,RV00197,2023-01-12,4,2023-01-16,LOC017,LOC086,Walk-in,126,504,Completed,None,Spring
BK45821,2024-02-20,CUST04602,RV00476,2024-03-16,4,2024-03-20,LOC091,LOC036,Online,90,360,Completed,BBQ Kit,Winter
BK45822,2023-04-21,CUST32163,RV00138,2023-05-09,8,2023-05-17,LOC063,LOC090,Walk-in,117,936,Completed,GPS,Fall
BK45823,2024-09-05,CUST34467,RV00198,2024-11-21,7,2024-11-28,LOC018,LOC033,Online,61,427,Cancelled,None,Winter
BK45824,2023-02-20,CUST16016,RV00790,2023-05-19,2,2023-05-21,LOC091,LOC021,Online,140,280,Completed,None,Winter
BK45825,2024-12-28,CUST13338,RV00217,2025-02-22,13,2025-03-07,LOC094,LOC005,Online,117,1521,Completed,GPS,Summer
BK45826,2024-12-18,CUST11411,RV00542,2024-12-27,14,2025-01-10,LOC081,LOC064,Walk-in,52,728,Completed,Child Seat,Fall
BK45827,2024-10-26,CUST13455,RV00327,2024-11-18,7,2024-11-25,LOC074,LOC067,Online,83,581,Completed,Bike Rack,Spring
BK45828,2024-07-12,CUST22253,RV00255,2024-07-25,13,2024-08-07,LOC016,LOC023,App,107,1391,Completed,None,Spring
BK45829,2023-06-14,CUST20319,RV00060,2023-07-23,6,2023-07-29,LOC032,LOC043,Online,190,1140,Completed,None,Fall
BK45830,2022-10-17,CUST48400,RV00467,2022-10-31,7,2022-11-07,LOC077,LOC024,Partner,91,637,Completed,BBQ Kit,Spring
BK45831,2023-08-26,CUST15219,RV00040,2023-10-26,9,2023-11-04,LOC078,LOC039,Partner,182,1638,Completed,GPS,Spring
BK45832,2022-10-24,CUST29585,RV00255,2023-01-18,2,2023-01-20,LOC016,LOC030,Partner,190,380,Completed,GPS,Spring
BK45833,2022-06-20,CUST27074,RV00426,2022-07-31,14,2022-08-14,LOC073,LOC072,Online,164,2296,Completed,None,Summer
BK45834,2025-01-05,CUST15792,RV00147,2025-01-26,12,2025-02-07,LOC031,LOC023,Walk-in,99,1188,Completed,Bike Rack,Winter
BK45835,2023-09-09,CUST34520,RV00076,2023-11-10,7,2023-11-17,LOC031,LOC024,App,177,1239,Cancelled,BBQ Kit,Summer
BK45836,2023-04-07,CUST06692,RV00556,2023-05-20,13,2023-06-02,LOC063,LOC041,Walk-in,141,1833,Completed,None,Spring
BK45837,2024-06-10,CUST41872,RV00131,2024-07-05,13,2024-07-18,LOC019,LOC034,Online,58,754,Completed,Bedding,Spring
BK45838,2022-06-06,CUST42283,RV00855,2022-07-05,5,2022-07-10,LOC093,LOC100,Online,172,860,Completed,BBQ Kit,Fall
BK45839,2023-06-30,CUST45793,RV00068,2023-07-22,10,2023-08-01,LOC084,LOC026,Online,158,1580,Completed,Child Seat,Spring
BK45840,2023-09-24,CUST33747,RV00284,2023-12-10,13,2023-12-23,LOC002,LOC026,Online,114,1482,Completed,Bedding,Spring
BK45841,2022-08-10,CUST06201,RV00078,2022-08-23,11,2022-09-03,LOC039,LOC055,Walk-in,172,1892,Completed,GPS,Winter
BK45842,2023-04-27,CUST44752,RV00981,2023-07-22,9,2023-07-31,LOC005,LOC040,App,147,1323,Completed,Bedding,Spring
BK45843,2023-02-28,CUST48723,RV00339,2023-04-15,8,2023-04-23,LOC040,LOC062,Online,54,432,Completed,GPS,Fall
BK45844,2023-04-26,CUST29442,RV00589,2023-06-23,4,2023-06-27,LOC087,LOC013,Partner,148,592,Completed,None,Spring
BK45845,2023-08-07,CUST25472,RV00718,2023-09-04,12,2023-09-16,LOC003,LOC075,Partner,97,1164,Completed,Bedding,Winter
BK45846,2024-12-16,CUST33115,RV00067,2025-01-26,14,2025-02-09,LOC046,LOC038,Online,64,896,Completed,Bedding,Fall
BK45847,2023-08-22,CUST07807,RV00953,2023-10-02,10,2023-10-12,LOC049,LOC067,Walk-in,138,1380,Completed,None,Spring
BK45848,2022-07-15,CUST07214,RV00832,2022-08-04,14,2022-08-18,LOC030,LOC003,Walk-in,88,1232,Completed,Child Seat,Spring
BK45849,2024-04-02,CUST24805,RV00483,2024-05-23,14,2024-06-06,LOC096,LOC094,App,71,994,Completed,Bike Rack,Summer
BK45850,2022-05-21,CUST07160,RV00827,2022-05-29,4,2022-06-02,LOC007,LOC080,Online,174,696,Completed,Bike Rack,Spring
BK45851,2025-01-09,CUST48127,RV00606,2025-02-28,7,2025-03-07,LOC008,LOC017,Partner,111,777,Completed,Bedding,Fall
BK45852,2024-03-20,CUST11896,RV00993,2024-04-21,3,2024-04-24,LOC032,LOC070,Online,148,444,Completed,None,Winter
BK45853,2023-10-18,CUST16837,RV00788,2023-11-30,9,2023-12-09,LOC042,LOC051,App,191,1719,Completed,BBQ Kit,Winter
BK45854,2024-01-31,CUST21077,RV00272,2024-04-01,2,2024-04-03,LOC077,LOC052,Partner,123,246,Completed,Bike Rack,Summer
BK45855,2023-01-19,CUST28728,RV00330,2023-04-14,2,2023-04-16,LOC092,LOC085,Online,59,118,Cancelled,Bike Rack,Winter
BK45856,2023-06-21,CUST15335,RV00619,2023-09-15,9,2023-09-24,LOC092,LOC003,App,113,1017,Cancelled,Bike Rack,Spring
BK45857,2023-11-17,CUST49411,RV00310,2024-02-13,10,2024-02-23,LOC065,LOC075,App,107,1070,Completed,Bike Rack,Winter
BK45858,2022-04-03,CUST33516,RV00632,2022-06-27,11,2022-07-08,LOC087,LOC088,Partner,55,605,Completed,Child Seat,Fall
BK45859,2022-10-14,CUST40663,RV00690,2022-11-27,10,2022-12-07,LOC011,LOC029,Partner,116,1160,Completed,Bike Rack,Summer
BK45860,2022-08-15,CUST13065,RV00784,2022-09-20,13,2022-10-03,LOC018,LOC071,Online,164,2132,Completed,GPS,Summer
BK45861,2024-11-24,CUST28656,RV00145,2025-01-31,9,2025-02-09,LOC008,LOC064,App,54,486,Completed,BBQ Kit,Spring
BK45862,2022-08-23,CUST22721,RV00250,2022-09-03,11,2022-09-14,LOC084,LOC037,App,171,1881,Completed,Child Seat,Summer
BK45863,2022-10-06,CUST18639,RV00775,2022-10-14,14,2022-10-28,LOC048,LOC014,App,170,2380,Completed,BBQ Kit,Spring
BK45864,2023-03-18,CUST47817,RV00317,2023-03-22,9,2023-03-31,LOC039,LOC086,Walk-in,74,666,Completed,Child Seat,Fall
BK45865,2024-04-26,CUST03318,RV00938,2024-07-09,5,2024-07-14,LOC070,LOC077,App,57,285,Completed,None,Fall
BK45866,2023-05-22,CUST37512,RV00928,2023-06-03,9,2023-06-12,LOC065,LOC031,Online,126,1134,Completed,Bedding,Fall
BK45867,2025-01-07,CUST04854,RV00915,2025-02-13,14,2025-02-27,LOC015,LOC065,Online,143,2002,Completed,None,Winter
BK45868,2024-11-21,CUST18137,RV00714,2025-01-25,8,2025-02-02,LOC060,LOC051,Online,150,1200,Completed,None,Spring
BK45869,2025-01-25,CUST41094,RV00963,2025-04-16,10,2025-04-26,LOC028,LOC016,App,180,1800,Completed,Bike Rack,Fall
BK45870,2022-12-04,CUST44303,RV00089,2022-12-18,11,2022-12-29,LOC084,LOC081,Partner,70,770,Completed,GPS,Summer
BK45871,2024-04-14,CUST47933,RV00638,2024-05-24,9,2024-06-02,LOC092,LOC073,Walk-in,175,1575,Completed,BBQ Kit,Spring
BK45872,2023-03-03,CUST11009,RV00001,2023-03-27,13,2023-04-09,LOC024,LOC037,Partner,180,2340,Completed,Bike Rack,Summer
BK45873,2022-12-21,CUST13275,RV00167,2023-03-13,11,2023-03-24,LOC090,LOC079,Partner,110,1210,Completed,Bike Rack,Fall
